ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,2000,2000-09-03,1,24.141,SEA,@,MIA,L 0-23,,4,9,44.44,30,0,0,53.0,3,12,3.33,3.33,1,4,4.00,0
2,2000,2000-10-08,6,24.176,SEA,@,CAR,L 3-26,*,19,34,55.88,172,0,0,69.7,3,26,5.06,5.06,0,0,,0
3,2000,2000-10-15,7,24.183,SEA,,IND,L 24-37,*,19,26,73.08,226,3,1,121.6,5,27,8.69,9.27,3,21,7.00,0
4,2000,2000-10-22,8,24.190,SEA,@,OAK,L 3-31,*,4,12,33.33,64,0,1,17.4,1,2,5.33,1.58,1,4,4.00,0
5,2000,2000-11-26,12,24.225,SEA,,DEN,L 31-38,*,3,6,50.00,48,0,0,77.1,1,5,8.00,8.00,0,0,,0
6,2001,2001-09-30,3,25.168,SEA,@,OAK,L 14-38,,9,17,52.94,127,1,0,96.9,1,5,7.47,8.65,1,11,11.00,0
7,2003,2003-09-28,4,27.166,IND,@,NOR,W 55-21,,1,2,50.00,13,0,0,70.8,0,0,6.50,6.50,2,-1,-0.50,0
8,2003,2003-12-14,14,27.243,IND,,ATL,W 38-7,,1,1,100.00,9,0,0,104.2,1,3,9.00,9.00,1,9,9.00,0
