ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1980,1980-09-14,2,23.292,BAL,,PIT,L 17-20,4,2,0.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
2,1980,1980-09-21,3,23.299,BAL,@,HOU,L 16-21,15,94,6.27,0,3,33,11.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
3,1980,1980-09-28,4,23.306,BAL,,NYJ,W 35-21,21,69,3.29,1,1,5,5.00,0,0,0,,0,0,0,,0,0,,,3,58,19.33,0,1,6
4,1980,1980-10-05,5,23.313,BAL,@,MIA,W 30-17,11,28,2.55,0,1,1,1.00,1,0,0,,0,0,0,,0,0,,,1,28,28.00,0,1,6
5,1980,1980-10-12,6,23.320,BAL,@,BUF,W 17-12,,,,,,,,,,,,,,,,,,,,,,,,,
6,1980,1980-10-19,7,23.327,BAL,,NWE,L 21-37,10,54,5.40,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
7,1980,1980-10-26,8,23.334,BAL,,STL,L 10-17,3,6,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
8,1980,1980-11-02,9,23.341,BAL,@,KAN,W 31-24,9,68,7.56,2,1,-3,-3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
9,1980,1980-11-09,10,23.348,BAL,,CLE,L 27-28,14,87,6.21,1,1,12,12.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
10,1980,1980-11-16,11,23.355,BAL,@,DET,W 10-9,8,20,2.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
11,1980,1980-11-23,12,23.362,BAL,@,NWE,L 21-47,16,102,6.38,2,3,39,13.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
12,1980,1980-11-30,13,24.003,BAL,,BUF,W 28-24,17,61,3.59,2,2,25,12.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
13,1980,1980-12-07,14,24.010,BAL,@,CIN,L 33-34,11,52,4.73,1,5,43,8.60,1,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
14,1980,1980-12-14,15,24.017,BAL,,MIA,L 14-24,18,92,5.11,1,5,33,6.60,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
15,1980,1980-12-21,16,24.024,BAL,,KAN,L 28-38,19,65,3.42,0,3,16,5.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
16,1981,1981-09-06,1,24.283,BAL,@,NWE,W 29-28,22,80,3.64,1,3,31,10.33,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
17,1981,1981-09-13,2,24.290,BAL,,BUF,L 3-35,14,35,2.50,0,3,30,10.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
18,1981,1981-09-20,3,24.297,BAL,@,DEN,L 10-28,12,115,9.58,1,1,13,13.00,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
19,1981,1981-09-27,4,24.304,BAL,,MIA,L 28-31,13,77,5.92,1,5,65,13.00,1,0,0,,0,0,0,,,,,,0,0,,0,2,12
20,1981,1981-10-04,5,24.311,BAL,@,BUF,L 17-23,10,78,7.80,0,3,80,26.67,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
21,1981,1981-10-11,6,24.318,BAL,,CIN,L 19-41,13,19,1.46,0,11,88,8.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
22,1981,1981-10-18,7,24.325,BAL,,SDG,L 14-43,6,32,5.33,0,3,17,5.67,1,0,0,,0,0,0,,,,,,0,0,,0,1,6
23,1981,1981-10-25,8,24.332,BAL,@,CLE,L 28-42,14,36,2.57,0,3,24,8.00,1,0,0,,0,0,0,,,,,,0,0,,0,1,6
24,1981,1981-11-01,9,24.339,BAL,@,MIA,L 10-27,9,31,3.44,0,2,25,12.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
25,1981,1981-11-08,10,24.346,BAL,,NYJ,L 14-41,2,9,4.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
26,1981,1981-11-15,11,24.353,BAL,@,PHI,L 13-38,6,17,2.83,1,2,44,22.00,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
27,1981,1981-11-22,12,24.360,BAL,,STL,L 24-35,2,48,24.00,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
28,1981,1981-12-06,14,25.009,BAL,,DAL,L 13-37,15,130,8.67,2,1,2,2.00,0,0,0,,0,0,0,,,,,,0,0,,0,2,12
29,1981,1981-12-13,15,25.016,BAL,@,WAS,L 14-38,17,56,3.29,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
30,1981,1981-12-20,16,25.023,BAL,,NWE,W 23-21,9,16,1.78,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
31,1982,1982-09-12,1,25.289,BAL,,NWE,L 13-24,8,23,2.88,0,1,5,5.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
32,1982,1982-11-21,3,25.359,BAL,@,NYJ,L 0-37,7,20,2.86,0,3,42,14.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
33,1982,1982-11-28,4,26.001,BAL,@,BUF,L 0-20,3,0,0.00,0,1,25,25.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
34,1982,1982-12-05,5,26.008,BAL,,CIN,L 17-20,12,66,5.50,0,2,19,9.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
35,1982,1982-12-12,6,26.015,BAL,@,MIN,L 10-13,13,42,3.23,0,2,14,7.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
36,1982,1982-12-19,7,26.022,BAL,,GNB,T 20-20,10,39,3.90,0,5,42,8.40,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
37,1982,1982-12-26,8,26.029,BAL,@,SDG,L 26-44,5,8,1.60,1,4,31,7.75,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
38,1982,1983-01-02,9,26.036,BAL,,MIA,L 7-34,8,34,4.25,0,3,50,16.67,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
