ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2016,2016-09-12,1,22.325,PIT,@,WAS,W 38-16,*,0.0,3,1,0,0,0
2,2016,2016-09-18,2,22.331,PIT,,CIN,W 24-16,,0.0,1,0,0,0,0
3,2016,2016-09-25,3,22.338,PIT,@,PHI,L 3-34,,0.0,6,1,0,0,0
4,2016,2016-10-02,4,22.345,PIT,,KAN,W 43-14,,0.0,0,0,0,0,0
5,2016,2016-10-09,5,22.352,PIT,,NYJ,W 31-13,*,0.0,4,2,0,0,0
6,2016,2016-10-16,6,22.359,PIT,@,MIA,L 15-30,,0.0,0,0,0,0,0
7,2016,2016-10-23,7,23.000,PIT,,NWE,L 16-27,,0.0,0,0,0,0,0
8,2016,2016-11-06,8,23.014,PIT,@,BAL,L 14-21,,0.0,2,0,0,0,0
9,2016,2016-11-13,9,23.021,PIT,,DAL,L 30-35,,0.0,5,1,0,0,0
10,2016,2016-11-20,10,23.028,PIT,@,CLE,W 24-9,*,0.0,2,1,0,0,0
11,2016,2016-11-24,11,23.032,PIT,@,IND,W 28-7,*,0.0,5,0,0,0,0
12,2016,2016-12-04,12,23.042,PIT,,NYG,W 24-14,*,0.0,4,3,1,0,0
13,2016,2016-12-11,13,23.049,PIT,@,BUF,W 27-20,*,0.5,5,1,0,0,0
14,2016,2016-12-18,14,23.056,PIT,@,CIN,W 24-20,*,0.0,4,2,0,0,0
15,2016,2016-12-25,15,23.063,PIT,,BAL,W 31-27,*,0.0,5,2,0,0,0
16,2016,2017-01-01,16,23.070,PIT,,CLE,W 27-24,*,1.0,8,1,0,0,0
17,2017,2017-09-10,1,23.322,PIT,@,CLE,W 21-18,*,0.0,3,0,0,0,0
18,2017,2017-09-17,2,23.329,PIT,,MIN,W 26-9,*,0.0,7,1,0,0,0
19,2017,2017-09-24,3,23.336,PIT,@,CHI,L 17-23,*,0.0,0,1,0,0,0
20,2017,2017-10-01,4,23.343,PIT,@,BAL,W 26-9,*,0.0,5,0,0,0,0
21,2017,2017-10-08,5,23.350,PIT,,JAX,L 9-30,*,0.0,3,2,0,0,0
22,2017,2017-10-15,6,23.357,PIT,@,KAN,W 19-13,*,0.0,6,2,0,0,0
23,2017,2017-10-22,7,23.364,PIT,,CIN,W 29-14,*,0.0,3,1,0,0,0
24,2017,2017-10-29,8,24.006,PIT,@,DET,W 20-15,*,0.0,4,1,0,0,0
25,2017,2017-11-12,9,24.020,PIT,@,IND,W 20-17,*,0.0,6,1,0,0,0
26,2017,2017-11-16,10,24.024,PIT,,TEN,W 40-17,*,0.0,2,1,1,41,0
27,2017,2017-11-26,11,24.034,PIT,,GNB,W 31-28,*,0.0,5,0,0,0,0
28,2017,2017-12-04,12,24.042,PIT,@,CIN,W 23-20,*,0.0,5,2,0,0,0
29,2017,2017-12-10,13,24.048,PIT,,BAL,W 39-38,*,0.0,8,4,1,35,0
30,2017,2017-12-17,14,24.055,PIT,,NWE,L 24-27,*,0.0,7,3,0,0,0
31,2017,2017-12-25,15,24.063,PIT,@,HOU,W 34-6,*,0.0,3,1,0,0,0
32,2017,2017-12-31,16,24.069,PIT,,CLE,W 28-24,*,1.0,2,1,1,0,0
33,2018,2018-09-09,1,24.321,PIT,@,CLE,T 21-21,*,0.0,4,1,0,0,0
34,2018,2018-09-16,2,24.328,PIT,,KAN,L 37-42,*,0.0,2,1,0,0,0
35,2018,2018-09-24,3,24.336,PIT,@,TAM,W 30-27,*,0.0,5,1,0,0,0
