ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2016,2016-09-08,1,22.041,DEN,,CAR,W 21-20,,0.0,0,0,0,0,0
2,2016,2016-09-18,2,22.051,DEN,,IND,W 34-20,,0.0,1,0,0,0,0
3,2016,2016-09-25,3,22.058,DEN,@,CIN,W 29-17,,0.0,2,0,1,1,0
4,2016,2016-10-02,4,22.065,DEN,@,TAM,W 27-7,,0.0,0,0,0,0,0
5,2016,2016-10-09,5,22.072,DEN,,ATL,L 16-23,,0.0,0,0,0,0,0
6,2016,2016-10-13,6,22.076,DEN,@,SDG,L 13-21,,0.0,1,0,0,0,0
7,2016,2016-10-24,7,22.087,DEN,,HOU,W 27-9,,0.0,1,1,0,0,0
8,2016,2016-10-30,8,22.093,DEN,,SDG,W 27-19,,0.0,1,0,0,0,0
9,2016,2016-11-06,9,22.100,DEN,@,OAK,L 20-30,,0.0,1,1,0,0,0
10,2016,2016-11-13,10,22.107,DEN,@,NOR,W 25-23,,0.0,0,2,0,0,0
11,2016,2016-11-27,11,22.121,DEN,,KAN,L 27-30,,0.0,1,0,0,0,0
12,2016,2016-12-04,12,22.128,DEN,@,JAX,W 20-10,,0.0,0,0,0,0,0
13,2016,2016-12-11,13,22.135,DEN,@,TEN,L 10-13,,0.0,0,0,0,0,0
14,2016,2016-12-18,14,22.142,DEN,,NWE,L 3-16,,0.0,1,0,0,0,0
15,2016,2016-12-25,15,22.149,DEN,@,KAN,L 10-33,,0.0,3,0,0,0,0
16,2016,2017-01-01,16,22.156,DEN,,OAK,W 24-6,,0.0,0,1,0,0,0
17,2017,2017-09-11,1,23.044,DEN,,LAC,W 24-21,,0.0,1,0,0,0,0
18,2017,2017-09-17,2,23.050,DEN,,DAL,W 42-17,,0.0,4,0,0,0,0
19,2017,2017-09-24,3,23.057,DEN,@,BUF,L 16-26,,0.0,1,0,0,0,0
20,2017,2017-10-01,4,23.064,DEN,,OAK,W 16-10,,0.0,5,0,0,0,0
21,2017,2017-10-15,5,23.078,DEN,,NYG,L 10-23,,0.0,0,0,0,0,0
22,2017,2017-10-22,6,23.085,DEN,@,LAC,L 0-21,,0.0,1,4,0,0,0
23,2017,2017-10-30,7,23.093,DEN,@,KAN,L 19-29,*,0.0,2,0,0,0,0
24,2017,2017-11-05,8,23.099,DEN,@,PHI,L 23-51,,0.0,2,1,0,0,0
25,2017,2017-11-12,9,23.106,DEN,,NWE,L 16-41,,0.0,2,0,0,0,0
26,2017,2017-11-19,10,23.113,DEN,,CIN,L 17-20,,0.0,1,2,0,0,0
27,2017,2017-11-26,11,23.120,DEN,@,OAK,L 14-21,,0.0,2,1,0,0,0
28,2017,2017-12-03,12,23.127,DEN,@,MIA,L 9-35,*,0.0,3,0,0,0,0
29,2017,2017-12-10,13,23.134,DEN,,NYJ,W 23-0,,0.0,3,2,0,0,0
30,2017,2017-12-14,14,23.138,DEN,@,IND,W 25-13,*,0.0,4,3,0,0,0
31,2017,2017-12-24,15,23.148,DEN,@,WAS,L 11-27,*,0.0,1,1,1,0,0
32,2017,2017-12-31,16,23.155,DEN,,KAN,L 24-27,*,0.0,0,1,0,0,0
33,2018,2018-09-09,1,24.042,DEN,,SEA,W 27-24,,0.0,1,1,0,0,0
34,2018,2018-09-16,2,24.049,DEN,,OAK,W 20-19,,0.0,0,0,0,0,0
35,2018,2018-09-23,3,24.056,DEN,@,BAL,L 14-27,,0.0,0,1,0,0,0
