ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,2000,2000-09-03,1,22.170,ARI,@,NYG,L 16-21,,
2,2000,2000-09-10,2,22.177,ARI,,DAL,W 32-31,,
3,2000,2000-09-24,3,22.191,ARI,,GNB,L 3-29,,
4,2000,2000-10-01,4,22.198,ARI,@,SFO,L 20-27,,
5,2000,2000-10-08,5,22.205,ARI,,CLE,W 29-21,,
6,2000,2000-10-15,6,22.212,ARI,,PHI,L 14-33,,
7,2000,2000-10-22,7,22.219,ARI,@,DAL,L 7-48,,
8,2000,2000-10-29,8,22.226,ARI,,NOR,L 10-21,,
9,2000,2000-11-05,9,22.233,ARI,,WAS,W 16-15,,
10,2000,2000-11-12,10,22.240,ARI,@,MIN,L 14-31,,
11,2000,2000-11-19,11,22.247,ARI,@,PHI,L 9-34,,
12,2000,2000-11-26,12,22.254,ARI,,NYG,L 7-31,,
13,2000,2000-12-03,13,22.261,ARI,@,CIN,L 13-24,,
14,2000,2000-12-10,14,22.268,ARI,@,JAX,L 10-44,,
15,2000,2000-12-17,15,22.275,ARI,,BAL,L 7-13,,
16,2000,2000-12-24,16,22.282,ARI,@,WAS,L 3-20,,
17,2001,2001-09-23,1,23.190,ARI,,DEN,L 17-38,,1.0
18,2001,2001-09-30,2,23.197,ARI,,ATL,L 14-34,,
19,2001,2001-10-07,3,23.204,ARI,@,PHI,W 21-20,,
20,2001,2001-10-14,4,23.211,ARI,@,CHI,L 13-20,,
21,2001,2001-10-21,5,23.218,ARI,,KAN,W 24-16,,
22,2001,2001-10-28,6,23.225,ARI,@,DAL,L 3-17,*,
23,2001,2001-11-04,7,23.232,ARI,,PHI,L 7-21,,
24,2001,2001-11-11,8,23.239,ARI,,NYG,L 10-17,,
25,2001,2001-11-18,9,23.246,ARI,,DET,W 45-38,,
26,2001,2001-11-25,10,23.253,ARI,@,SDG,W 20-17,,
27,2001,2001-12-02,11,23.260,ARI,@,OAK,W 34-31,,
28,2001,2001-12-09,12,23.267,ARI,,WAS,L 10-20,,
29,2001,2001-12-15,13,23.273,ARI,@,NYG,L 13-17,,
30,2001,2001-12-23,14,23.281,ARI,,DAL,W 17-10,,
31,2001,2001-12-30,15,23.288,ARI,@,CAR,W 30-7,,
32,2001,2002-01-06,16,23.295,ARI,@,WAS,L 17-20,,
