ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1987,1987-09-13,1,21.357,MIN,,DET,W 34-19,12,57,4.75,1,1,2,2.00,1,0,0,,0,0,0,,,,,,0,0,,0,2,12
2,1987,1987-09-20,2,21.364,MIN,@,RAM,W 21-16,5,13,2.60,0,3,21,7.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
3,1987,1987-10-26,6,22.035,MIN,,DEN,W 34-27,7,15,2.14,3,1,13,13.00,0,0,0,,0,0,0,,,,,,0,0,,0,3,18
4,1987,1987-11-01,7,22.041,MIN,@,SEA,L 17-28,11,45,4.09,1,4,29,7.25,0,0,0,,0,0,0,,,,,,2,23,11.50,0,1,6
5,1987,1987-11-08,8,22.048,MIN,,RAI,W 31-20,11,24,2.18,0,1,0,0.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
6,1987,1987-11-15,9,22.055,MIN,,TAM,W 23-17,6,28,4.67,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
7,1987,1987-12-13,13,22.083,MIN,@,GNB,L 10-16,3,8,2.67,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
8,1987,1987-12-20,14,22.090,MIN,@,DET,W 17-14,8,48,6.00,0,2,24,12.00,1,0,0,,0,0,0,,,,,,0,0,,0,1,6
9,1987,1987-12-26,15,22.096,MIN,,WAS,L 24-27,6,19,3.17,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
10,1988,1988-10-23,8,23.032,MIN,@,TAM,W 49-20,10,34,3.40,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
11,1988,1988-10-30,9,23.039,MIN,@,SFO,L 21-24,5,21,4.20,0,1,9,9.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
12,1988,1988-11-06,10,23.046,MIN,,DET,W 44-17,10,32,3.20,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
13,1988,1988-11-13,11,23.053,MIN,@,DAL,W 43-3,4,36,9.00,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
14,1988,1988-11-24,13,23.064,MIN,@,DET,W 23-0,2,7,3.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
15,1988,1988-12-04,14,23.074,MIN,,NOR,W 45-3,7,36,5.14,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
16,1988,1988-12-11,15,23.081,MIN,@,GNB,L 6-18,3,2,0.67,0,3,34,11.33,0,0,0,,0,0,0,,,,,,2,42,21.00,0,0,0
17,1988,1988-12-19,16,23.089,MIN,,CHI,W 28-27,1,-1,-1.00,0,1,6,6.00,0,0,0,,0,0,0,,,,,,3,63,21.00,0,0,0
18,1989,1989-09-10,1,23.354,MIN,,HOU,W 38-7,7,41,5.86,0,1,12,12.00,0,0,0,,0,0,0,,0,,,,1,15,15.00,0,0,0
19,1989,1989-09-17,2,23.361,MIN,@,CHI,L 7-38,4,7,1.75,0,3,37,12.33,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
20,1989,1989-09-24,3,24.003,MIN,@,PIT,L 14-27,6,12,2.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
21,1989,1989-10-01,4,24.010,MIN,,TAM,W 17-3,6,33,5.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
22,1989,1989-10-08,5,24.017,MIN,,DET,W 24-17,6,12,2.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
23,1989,1989-10-15,6,24.024,MIN,,GNB,W 26-14,8,31,3.88,0,4,47,11.75,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
24,1989,1989-10-22,7,24.031,MIN,@,DET,W 20-7,0,0,,0,1,2,2.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
25,1989,1989-10-30,8,24.039,MIN,@,NYG,L 14-24,2,2,1.00,0,0,0,,0,0,0,,0,0,0,,0,,,,2,76,38.00,0,0,0
26,1989,1989-11-05,9,24.045,MIN,,RAM,W 23-21,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,1,3,3.00,0,0,0
27,1989,1989-11-12,10,24.052,MIN,@,TAM,W 24-10,0,0,,0,1,16,16.00,0,0,0,,0,0,0,,0,,,,3,69,23.00,0,0,0
28,1989,1989-11-19,11,24.059,MIN,@,PHI,L 9-10,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,1,25,25.00,0,0,0
29,1989,1989-11-26,12,24.066,MIN,@,GNB,L 19-20,1,2,2.00,0,3,29,9.67,0,0,0,,0,0,0,,0,,,,2,44,22.00,0,0,0
30,1989,1989-12-03,13,24.073,MIN,,CHI,W 27-16,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
31,1989,1989-12-10,14,24.080,MIN,,ATL,W 43-17,5,54,10.80,0,1,5,5.00,0,1,1,100.00,19,1,0,158.3,0,0,19.00,39.00,2,26,13.00,0,0,0
32,1990,1990-11-25,11,25.065,MIN,,CHI,W 41-13,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
33,1990,1990-12-02,12,25.072,MIN,,GNB,W 23-7,1,1,1.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
34,1990,1990-12-09,13,25.079,MIN,@,NYG,L 15-23,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
35,1990,1990-12-16,14,25.086,MIN,@,TAM,L 13-26,2,6,3.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
36,1990,1990-12-22,15,25.092,MIN,,RAI,L 24-28,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
37,1990,1990-12-30,16,25.100,MIN,,SFO,L 17-20,2,1,0.50,0,1,12,12.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
38,1991,1991-11-17,11,26.057,DET,,RAM,W 21-10,0,0,,0,0,0,,0,,,,,,,,,,,,0,0,,0,0,
39,1991,1991-11-24,12,26.064,DET,@,MIN,W 34-14,8,37,4.63,0,1,3,3.00,0,0,0,,0,0,0,,,,,,1,38,38.00,0,0,0
40,1991,1991-11-28,13,26.068,DET,,CHI,W 16-6,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
41,1991,1991-12-08,14,26.078,DET,,NYJ,W 34-20,0,0,,0,0,0,,0,0,0,,0,0,0,,,,,,1,0,0.00,0,0,0
42,1991,1991-12-15,15,26.085,DET,@,GNB,W 21-17,0,0,,0,0,0,,0,,,,,,,,,,,,0,0,,0,0,
43,1991,1991-12-22,16,26.092,DET,@,BUF,W 17-14,0,0,,0,0,0,,0,0,0,,0,0,0,,,,,,2,22,11.00,0,0,0
