ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1971,1971-09-19,1,23.288,NWE,,OAK,W 20-6,*,6,15,40.00,127,2,1,82.5,0,0,8.47,8.13,1,0,0.00,0,0,0
2,1971,1971-09-26,2,23.295,NWE,,DET,L 7-34,*,6,17,35.29,113,1,2,39.2,0,0,6.65,2.53,4,10,2.50,0,0,0
3,1971,1971-10-03,3,23.302,NWE,,BAL,L 3-23,*,9,20,45.00,62,0,1,31.7,0,0,3.10,0.85,6,36,6.00,0,0,0
4,1971,1971-10-10,4,23.309,NWE,,NYJ,W 20-0,*,10,22,45.45,141,2,0,97.0,0,0,6.41,8.23,1,3,3.00,0,0,0
5,1971,1971-10-17,5,23.316,NWE,@,MIA,L 3-41,*,14,35,40.00,134,0,2,27.6,0,0,3.83,1.26,2,14,7.00,0,0,0
6,1971,1971-10-24,6,23.323,NWE,@,DAL,L 21-44,*,16,29,55.17,228,2,1,89.4,0,0,7.86,7.69,2,15,7.50,0,0,0
7,1971,1971-10-31,7,23.330,NWE,@,SFO,L 10-27,*,7,19,36.84,102,1,0,72.7,0,0,5.37,6.42,4,22,5.50,0,0,0
8,1971,1971-11-07,8,23.337,NWE,,HOU,W 28-20,*,14,30,46.67,157,1,0,73.9,0,0,5.23,5.90,5,18,3.60,0,0,0
9,1971,1971-11-14,9,23.344,NWE,,BUF,W 38-33,*,9,16,56.25,218,4,1,114.6,0,0,13.63,15.81,2,1,0.50,0,0,0
10,1971,1971-11-21,10,23.351,NWE,@,CLE,L 7-27,*,13,32,40.63,169,1,4,28.8,0,0,5.28,0.28,1,5,5.00,0,0,0
11,1971,1971-11-28,11,23.358,NWE,@,BUF,L 20-27,*,10,22,45.45,138,1,3,41.7,0,0,6.27,1.05,4,33,8.25,0,0,0
