ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1976,1976-09-20,2,25.056,OAK,@,KAN,W 24-21,,1,1,100.00,11,0,0,112.5,0,0,11.00,11.00,1,-2,-2.00,0,0,0
2,1976,1976-09-26,3,25.062,OAK,@,HOU,W 14-13,*,13,22,59.09,170,2,1,94.9,5,0,7.73,7.50,1,5,5.00,0,0,0
3,1976,1976-10-03,4,25.069,OAK,@,NWE,L 17-48,,4,9,44.44,21,0,0,51.6,2,0,2.33,2.33,3,14,4.67,1,1,6
4,1976,1976-11-21,11,25.118,OAK,@,PHI,W 26-7,,,,,,,,,,,,,,,,,,
5,1976,1976-11-28,12,25.125,OAK,,TAM,W 49-16,,4,8,50.00,72,1,0,120.8,0,0,9.00,11.50,1,1,1.00,0,0,0
6,1976,1976-12-06,13,25.133,OAK,,CIN,W 35-20,,0,3,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
7,1976,1976-12-12,14,25.139,OAK,,SDG,W 24-0,*,13,22,59.09,143,3,0,118.0,1,0,6.50,9.23,4,19,4.75,0,0,0
8,1977,1977-09-18,1,26.054,OAK,,SDG,W 24-0,,,,,,,,,,,,,,,,,,
9,1977,1977-09-25,2,26.061,OAK,@,PIT,W 16-7,,0,0,,0,0,0,,,0,,,1,-2,-2.00,0,0,0
10,1977,1977-10-09,4,26.075,OAK,@,CLE,W 26-10,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,0,0
11,1977,1977-10-16,5,26.082,OAK,,DEN,L 7-30,,2,2,100.00,16,0,0,100.0,2,0,8.00,8.00,1,0,0.00,0,0,0
12,1977,1977-11-06,8,26.103,OAK,,SEA,W 44-7,,2,4,50.00,13,0,0,57.3,0,0,3.25,3.25,0,0,,0,0,0
13,1977,1977-11-20,10,26.117,OAK,@,SDG,L 7-12,,1,6,16.67,16,0,1,0.0,3,0,2.67,-4.83,3,19,6.33,1,1,6
14,1977,1977-11-28,11,26.125,OAK,,BUF,W 34-13,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,2,7,3.50,0,0,0
15,1977,1977-12-04,12,26.131,OAK,@,RAM,L 14-20,,,,,,,,,,,,,,,,,,
16,1977,1977-12-11,13,26.138,OAK,,MIN,W 35-13,,,,,,,,,,,,,,,,,,
17,1977,1977-12-18,14,26.145,OAK,,KAN,W 21-20,*,10,16,62.50,117,1,1,79.4,4,0,7.31,5.75,6,51,8.50,0,0,0
18,1978,1978-11-05,10,27.102,TAM,@,RAM,L 23-26,,9,17,52.94,123,1,3,56.4,0,0,7.24,0.47,4,95,23.75,0,0,0
19,1978,1978-11-12,11,27.109,TAM,@,DET,L 23-34,*,10,17,58.82,89,1,0,92.5,0,0,5.24,6.41,1,14,14.00,0,0,0
20,1978,1978-11-19,12,27.116,TAM,,BUF,W 31-10,*,7,14,50.00,121,2,1,89.6,0,0,8.64,8.29,5,11,2.20,0,0,0
21,1978,1978-11-26,13,27.123,TAM,@,CHI,L 3-14,*,4,12,33.33,54,0,0,48.6,0,0,4.50,4.50,3,23,7.67,0,0,0
22,1978,1978-12-03,14,27.130,TAM,,GNB,L 7-17,*,14,31,45.16,178,0,2,36.8,0,0,5.74,2.84,5,29,5.80,0,0,0
23,1978,1978-12-10,15,27.137,TAM,@,SFO,L 3-6,*,13,27,48.15,140,0,1,48.4,0,0,5.19,3.52,2,14,7.00,0,0,0
24,1979,1979-09-01,1,28.037,TAM,,DET,W 31-16,,1,4,25.00,12,0,0,39.6,0,0,3.00,3.00,0,0,,0,0,0
25,1979,1979-09-23,4,28.059,TAM,,RAM,W 21-6,,,,,,,,,,,,,,,,,,
26,1979,1979-10-14,7,28.080,TAM,,NOR,L 14-42,,6,12,50.00,81,1,1,64.9,0,0,6.75,4.67,0,0,,0,0,0
27,1979,1979-12-02,14,28.129,TAM,,CHI,L 0-14,,6,12,50.00,98,0,1,43.1,0,0,8.17,4.42,1,2,2.00,0,0,0
28,1979,1979-12-09,15,28.136,TAM,@,SFO,L 7-23,,4,8,50.00,61,0,0,75.5,0,0,7.63,7.63,0,0,,0,0,0
