ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1978,1978-09-03,1,23.190,NYJ,,MIA,W 33-20
2,1978,1978-09-10,2,23.197,NYJ,@,BUF,W 21-20
3,1978,1978-09-17,3,23.204,NYJ,,SEA,L 17-24
4,1978,1978-09-24,4,23.211,NYJ,@,WAS,L 3-23
5,1978,1978-10-08,6,23.225,NYJ,,BUF,W 45-14
6,1978,1978-10-15,7,23.232,NYJ,@,BAL,W 33-10
7,1978,1978-10-22,8,23.239,NYJ,,STL,W 23-10
8,1978,1978-10-29,9,23.246,NYJ,@,NWE,L 21-55
9,1978,1978-11-05,10,23.253,NYJ,@,DEN,W 31-28
10,1978,1978-11-12,11,23.260,NYJ,@,PHI,L 9-17
11,1978,1978-11-19,12,23.267,NYJ,,NWE,L 17-19
12,1978,1978-11-26,13,23.274,NYJ,@,MIA,W 24-13
13,1978,1978-12-03,14,23.281,NYJ,,BAL,W 24-16
14,1978,1978-12-10,15,23.288,NYJ,@,CLE,L 34-37
15,1978,1978-12-17,16,23.295,NYJ,,DAL,L 7-30
