ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1981,1981-09-27,4,23.028,WAS,@,PHI,L 13-36,,0,2,0.00,0,0,0,39.6,1,9,0.00,0.00,0,0,,0,0,0
2,1981,1981-10-04,5,23.035,WAS,,SFO,L 17-30,,12,22,54.55,118,0,2,32.0,1,9,5.36,1.27,0,0,,0,0,0
3,1981,1981-11-01,9,23.063,WAS,,STL,W 42-21,,0,0,,0,0,0,,0,,,,,,,,,
4,1981,1981-11-29,13,23.091,WAS,@,BUF,L 14-21,,0,0,,0,0,0,,0,,,,,,,,,
5,1981,1981-12-13,15,23.105,WAS,,BAL,W 38-14,,0,0,,0,0,0,,0,,,,,,,,,
6,1981,1981-12-20,16,23.112,WAS,@,RAM,W 30-7,,1,3,33.33,25,0,0,64.6,0,0,8.33,8.33,0,0,,0,0,0
7,1982,1982-11-28,4,24.090,NWE,,HOU,W 29-21,,0,0,,0,0,0,,0,,,,,,,,,
8,1982,1982-12-05,5,24.097,NWE,@,CHI,L 13-26,,0,0,,0,0,0,,0,,,,,,,,,
9,1982,1982-12-26,8,24.118,NWE,@,PIT,L 14-37,,0,5,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
10,1984,1984-09-03,1,26.004,CLE,@,SEA,L 0-33,,1,1,100.00,2,0,0,79.2,2,13,2.00,2.00,0,0,,0,0,0
11,1986,1986-09-07,1,28.008,SDG,,MIA,W 50-28,,0,0,,0,0,0,,0,,,,0,0,,0,,
12,1986,1986-10-06,5,28.037,SDG,@,SEA,L 7-33,,0,1,0.00,0,0,0,39.6,1,9,0.00,0.00,0,0,,0,0,0
13,1986,1986-10-26,8,28.057,SDG,@,PHI,L 7-23,,5,16,31.25,85,1,0,71.1,0,0,5.31,6.56,1,7,7.00,0,0,0
14,1986,1986-11-02,9,28.064,SDG,,KAN,L 23-24,*,4,17,23.53,42,1,4,19.6,1,8,2.47,-6.94,1,1,1.00,1,1,6
15,1986,1986-11-09,10,28.071,SDG,@,DEN,W 9-3,*,16,22,72.73,130,0,1,68.4,1,4,5.91,3.86,3,-3,-1.00,0,0,0
16,1986,1986-11-16,11,28.078,SDG,,DAL,L 21-24,,0,0,,0,0,0,,0,,,,0,0,,0,,
17,1986,1986-11-20,12,28.082,SDG,,RAI,L 31-37,*,8,17,47.06,104,0,3,27.2,3,28,6.12,-1.82,0,0,,0,0,0
18,1986,1986-11-30,13,28.092,SDG,@,IND,W 17-3,,0,0,,0,0,0,,0,,,,0,0,,0,,
19,1986,1986-12-07,14,28.099,SDG,,HOU,W 27-0,,0,0,,0,0,0,,0,,,,1,0,0.00,0,0,0
20,1986,1986-12-14,15,28.106,SDG,,SEA,L 24-34,,0,0,,0,0,0,,0,,,,0,0,,0,,
21,1986,1986-12-21,16,28.113,SDG,@,CLE,L 17-47,,0,0,,0,0,0,,0,,,,0,0,,0,,
