ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2012,2012-09-09,1,23.096,STL,@,DET,L 23-27,,,,,,,0.0%,,,,,,
2,2012,2012-09-16,2,23.103,STL,,WAS,W 31-28,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
3,2012,2012-09-30,4,23.117,STL,,SEA,W 19-13,,3,1,19,19.00,0,33.3%,6.33,0,0,0.0,0,0
4,2012,2012-10-04,5,23.121,STL,,ARI,W 17-3,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
5,2012,2012-10-14,6,23.131,STL,@,MIA,L 14-17,,2,1,1,1.00,0,50.0%,0.50,0,0,0.0,0,0
6,2012,2012-10-21,7,23.138,STL,,GNB,L 20-30,,4,2,31,15.50,0,50.0%,7.75,0,0,0.0,0,0
7,2012,2012-10-28,8,23.145,STL,,NWE,L 7-45,,4,1,39,39.00,0,25.0%,9.75,0,0,0.0,0,0
8,2012,2012-11-11,9,23.159,STL,@,SFO,T 24-24,*,1,1,36,36.00,1,100.0%,36.00,1,6,0.0,0,0
9,2012,2012-11-18,10,23.166,STL,,NYJ,L 13-27,,2,1,9,9.00,0,50.0%,4.50,0,0,0.0,0,0
10,2012,2012-11-25,11,23.173,STL,@,ARI,W 31-17,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
11,2012,2012-12-02,12,23.180,STL,,SFO,W 16-13,,2,1,3,3.00,0,50.0%,1.50,0,0,0.0,0,0
12,2012,2012-12-09,13,23.187,STL,@,BUF,W 15-12,,1,1,6,6.00,0,100.0%,6.00,0,0,0.0,0,0
13,2012,2012-12-16,14,23.194,STL,,MIN,L 22-36,,3,2,12,6.00,1,66.7%,4.00,1,6,0.0,0,0
14,2012,2012-12-23,15,23.201,STL,@,TAM,W 28-13,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
15,2012,2012-12-30,16,23.208,STL,@,SEA,L 13-20,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
16,2013,2013-09-08,1,24.095,STL,,ARI,W 27-24,,2,1,16,16.00,0,50.0%,8.00,0,0,0.0,0,0
17,2013,2013-09-15,2,24.102,STL,@,ATL,L 24-31,,1,1,15,15.00,0,100.0%,15.00,0,0,0.0,0,0
18,2013,2013-09-22,3,24.109,STL,@,DAL,L 7-31,,4,1,7,7.00,0,25.0%,1.75,0,0,0.0,0,0
19,2013,2013-09-26,4,24.113,STL,,SFO,L 11-35,,3,1,12,12.00,0,33.3%,4.00,0,0,0.0,0,0
20,2013,2013-10-06,5,24.123,STL,,JAX,W 34-20,,2,2,45,22.50,0,100.0%,22.50,0,0,0.0,0,0
21,2013,2013-10-13,6,24.130,STL,@,HOU,W 38-13,*,2,1,4,4.00,1,50.0%,2.00,1,6,0.0,0,0
22,2013,2013-10-20,7,24.137,STL,@,CAR,L 15-30,*,6,2,97,48.50,0,33.3%,16.17,0,0,0.0,0,0
23,2013,2013-10-28,8,24.145,STL,,SEA,L 9-14,,3,0,0,,0,0.0%,0.00,0,0,0.0,0,0
24,2013,2013-11-03,9,24.151,STL,,TEN,L 21-28,,2,2,30,15.00,0,100.0%,15.00,0,0,0.0,0,0
25,2013,2013-11-10,10,24.158,STL,@,IND,W 38-8,*,,,,,,0.0%,,,,,,
26,2013,2013-11-24,11,24.172,STL,,CHI,W 42-21,,2,2,19,9.50,0,100.0%,9.50,0,0,0.0,0,0
27,2013,2013-12-01,12,24.179,STL,@,SFO,L 13-23,,4,3,41,13.67,1,75.0%,10.25,1,6,0.0,0,0
28,2013,2013-12-08,13,24.186,STL,@,ARI,L 10-30,,,,,,,0.0%,,,,,,
29,2013,2013-12-15,14,24.193,STL,,NOR,W 27-16,*,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
30,2013,2013-12-22,15,24.200,STL,,TAM,W 23-13,*,2,2,16,8.00,0,100.0%,8.00,0,0,0.0,1,0
31,2013,2013-12-29,16,24.207,STL,@,SEA,L 9-27,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
32,2014,2014-09-07,1,25.094,STL,,MIN,L 6-34,*,9,7,99,14.14,0,77.8%,11.00,0,0,0.0,0,0
33,2014,2014-09-14,2,25.101,STL,@,TAM,W 19-17,*,9,7,74,10.57,0,77.8%,8.22,0,0,0.0,0,0
34,2014,2014-09-21,3,25.108,STL,,DAL,L 31-34,*,4,2,62,31.00,1,50.0%,15.50,1,6,0.0,1,0
35,2014,2014-10-05,4,25.122,STL,@,PHI,L 28-34,*,9,5,87,17.40,2,55.6%,9.67,2,12,0.0,0,0
36,2014,2014-10-13,5,25.130,STL,,SFO,L 17-31,*,4,1,10,10.00,0,25.0%,2.50,0,0,0.0,0,0
37,2014,2014-10-19,6,25.136,STL,,SEA,W 28-26,*,2,2,33,16.50,0,100.0%,16.50,0,0,0.0,0,0
38,2014,2014-10-26,7,25.143,STL,@,KAN,L 7-34,*,2,1,10,10.00,0,50.0%,5.00,0,0,0.0,0,0
39,2015,2015-10-04,4,26.121,STL,@,ARI,W 24-22,,0,0,0,,0,0.0%,,0,0,0.0,0,0
40,2015,2015-10-11,5,26.128,STL,@,GNB,L 10-24,,3,1,10,10.00,0,33.3%,3.33,0,0,0.0,0,0
41,2015,2015-10-25,6,26.142,STL,,CLE,W 24-6,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
42,2015,2015-11-01,7,26.149,STL,,SFO,W 27-6,,1,1,5,5.00,0,100.0%,5.00,0,0,0.0,0,0
43,2015,2015-11-08,8,26.156,STL,@,MIN,L 18-21,,3,1,-1,-1.00,0,33.3%,-0.33,0,0,0.0,0,0
44,2015,2015-11-15,9,26.163,STL,,CHI,L 13-37,,7,1,37,37.00,0,14.3%,5.29,0,0,0.0,0,0
45,2015,2015-11-22,10,26.170,STL,@,BAL,L 13-16,,0,0,0,,0,0.0%,,0,0,0.0,0,0
46,2015,2015-11-29,11,26.177,STL,@,CIN,L 7-31,,5,2,8,4.00,0,40.0%,1.60,0,0,0.0,0,0
47,2015,2015-12-06,12,26.184,STL,,ARI,L 3-27,,6,1,14,14.00,0,16.7%,2.33,0,0,0.0,0,0
48,2015,2015-12-13,13,26.191,STL,,DET,W 21-14,,0,0,0,,0,0.0%,,0,0,0.0,0,0
49,2015,2015-12-17,14,26.195,STL,,TAM,W 31-23,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
50,2015,2015-12-27,15,26.205,STL,@,SEA,W 23-17,*,1,1,6,6.00,0,100.0%,6.00,0,0,0.0,0,0
51,2015,2016-01-03,16,26.212,STL,@,SFO,L 16-19,*,5,2,23,11.50,0,40.0%,4.60,0,0,0.0,0,0
